request_num,latency_ms
228,0.10848045349121094
229,0.10514259338378906
230,0.1251697540283203
231,0.10609626770019531
232,0.10633468627929688
233,0.1251697540283203
234,0.10538101196289062
235,0.1049041748046875
236,0.10514259338378906
237,0.10585784912109375
238,0.11229515075683594
239,0.10824203491210938
240,0.10609626770019531
241,0.10538101196289062
242,0.102996826171875
243,0.1049041748046875
244,0.10395050048828125
245,0.10347366333007812
246,0.12302398681640625
247,0.10657310485839844
248,0.10585784912109375
249,0.12254714965820312
250,0.10561943054199219
251,0.10371208190917969
252,0.10538101196289062
253,0.10538101196289062
254,0.10418891906738281
255,0.10371208190917969
256,0.12540817260742188
257,0.10561943054199219
258,0.10323524475097656
259,0.1201629638671875
260,0.10466575622558594
261,0.10538101196289062
262,0.1049041748046875
263,0.10418891906738281
264,0.10704994201660156
265,0.10657310485839844
266,0.10514259338378906
267,0.10585784912109375
268,0.10466575622558594
269,0.10466575622558594
270,0.10466575622558594
271,0.10418891906738281
272,0.12302398681640625
273,0.10395050048828125
274,0.10466575622558594
275,0.11944770812988281
276,0.10371208190917969
277,0.1049041748046875
278,0.11944770812988281
279,0.10395050048828125
280,0.10442733764648438
281,0.10633468627929688
282,0.10561943054199219
283,0.10585784912109375
284,0.10538101196289062
285,0.10585784912109375
286,0.1049041748046875
287,0.10418891906738281
288,0.10442733764648438
289,0.1049041748046875
290,0.10561943054199219
291,0.1251697540283203
292,0.10442733764648438
293,0.10561943054199219
294,0.11968612670898438
295,0.10442733764648438
296,0.10371208190917969
297,0.12230873107910156
298,0.10538101196289062
299,0.10514259338378906
300,0.10514259338378906
301,0.1049041748046875
302,0.10609626770019531
303,0.10633468627929688
304,0.10442733764648438
305,0.10538101196289062
306,0.10442733764648438
307,0.12969970703125
308,0.10466575622558594
309,0.10466575622558594
310,0.1201629638671875
311,0.10633468627929688
312,0.10395050048828125
313,0.11920928955078125
314,0.10418891906738281
315,0.10418891906738281
316,0.12874603271484375
317,0.10824203491210938
318,0.10657310485839844
319,0.10561943054199219
320,0.10514259338378906
321,0.10466575622558594
322,0.10466575622558594
323,0.10442733764648438
324,0.11467933654785156
325,0.11301040649414062
326,0.10919570922851562
327,0.10585784912109375
328,0.10728836059570312
329,0.12230873107910156
330,0.1049041748046875
331,0.10442733764648438
332,0.12040138244628906
333,0.10657310485839844
334,0.10395050048828125
335,0.1049041748046875
336,0.10609626770019531
337,0.1049041748046875
338,0.12564659118652344
339,0.10466575622558594
340,0.10013580322265625
341,0.10609626770019531
342,0.10275840759277344
343,0.10395050048828125
344,0.10466575622558594
345,0.10561943054199219
346,0.10347366333007812
347,0.11420249938964844
348,0.10704994201660156
349,0.10776519775390625
350,0.10776519775390625
351,0.10919570922851562
352,0.14257431030273438
353,0.11539459228515625
354,0.10919570922851562
355,0.10728836059570312
356,0.10538101196289062
357,0.10561943054199219
358,0.13399124145507812
359,0.12111663818359375
360,0.11348724365234375
361,0.08273124694824219
362,0.12326240539550781
363,0.10895729064941406
364,0.10514259338378906
365,0.10514259338378906
366,0.10585784912109375
367,0.10609626770019531
368,0.10514259338378906
369,0.10633468627929688
370,0.10538101196289062
371,0.1354217529296875
372,0.10704994201660156
373,0.1049041748046875
374,0.1239776611328125
375,0.10609626770019531
376,0.10538101196289062
377,0.10323524475097656
378,0.10466575622558594
379,0.1068115234375
380,0.10538101196289062
381,0.10395050048828125
382,0.10585784912109375
383,0.10585784912109375
384,0.10633468627929688
385,0.10657310485839844
386,0.10657310485839844
387,0.125885009765625
388,0.10514259338378906
389,0.1068115234375
390,0.12040138244628906
391,0.10514259338378906
392,0.1068115234375
393,0.10633468627929688
394,0.10395050048828125
395,0.10561943054199219
396,0.10609626770019531
397,0.10371208190917969
398,0.10371208190917969
399,0.1068115234375
400,0.10561943054199219
401,0.10585784912109375
402,0.10657310485839844
403,0.12874603271484375
404,0.10561943054199219
405,0.10561943054199219
406,0.12159347534179688
407,0.10442733764648438
408,0.10538101196289062
409,0.10514259338378906
410,0.10514259338378906
411,0.10442733764648438
412,0.10514259338378906
413,0.10442733764648438
414,0.1068115234375
415,0.10633468627929688
416,0.10514259338378906
417,0.10585784912109375
418,0.10538101196289062
419,0.12111663818359375
420,0.10633468627929688
421,0.1049041748046875
422,0.12302398681640625
423,0.10466575622558594
424,0.10538101196289062
425,0.10466575622558594
426,0.1049041748046875
427,0.10347366333007812
428,0.10347366333007812
429,0.10418891906738281
430,0.10585784912109375
431,0.1068115234375
432,0.10538101196289062
433,0.10585784912109375
434,0.10442733764648438
435,0.10538101196289062
