index,latency_ms
5367,5.030000
5368,4.540000
5369,4.580000
5370,4.390000
5371,4.980000
5372,4.670000
5373,4.400000
5374,4.470000
5375,4.460000
5376,4.550000
5377,4.510000
5378,4.830000
5379,4.530000
5380,4.430000
5381,4.520000
5382,4.440000
5383,5.670000
5384,4.540000
5385,4.880000
5386,4.320000
5387,4.400000
5388,5.850000
5389,3.040000
5390,4.840000
5391,4.410000
5392,4.390000
5393,4.550000
5394,4.490000
5395,4.490000
5396,4.480000
5397,4.490000
5398,4.550000
5399,3.440000
5400,4.790000
5401,4.520000
5402,4.630000
5403,4.680000
5404,4.500000
5405,4.910000
5406,4.770000
5407,5.530000
5408,4.510000
5409,4.350000
5410,4.860000
5411,4.450000
5412,4.370000
5413,4.390000
5414,4.540000
5415,4.800000
5416,4.540000
5417,4.350000
5418,4.390000
5419,4.390000
5420,4.530000
5421,4.780000
5422,4.480000
5423,4.550000
5424,4.490000
5425,4.480000
5426,4.480000
5427,4.510000
5428,4.550000
5429,4.520000
5430,4.540000
5431,4.450000
5432,4.450000
5433,5.550000
5434,4.470000
5435,4.750000
5436,4.720000
5437,4.660000
5438,4.470000
5439,4.490000
5440,4.500000
5441,4.640000
5442,4.350000
5443,4.870000
5444,4.490000
5445,4.450000
5446,4.500000
5447,4.460000
5448,4.620000
5449,4.610000
5450,4.860000
5451,4.560000
5452,4.490000
5453,4.490000
5454,4.460000
5455,4.640000
5456,4.610000
5457,4.500000
5458,4.480000
5459,5.160000
5460,4.740000
5461,4.420000
5462,4.780000
5463,4.650000
5464,4.350000
5465,4.760000
5466,4.450000
5467,5.940000
5468,4.470000
5469,4.540000
5470,4.550000
5471,4.980000
5472,4.490000
5473,4.570000
5474,5.360000
5475,4.550000
5476,5.410000
5477,4.460000
5478,4.630000
5479,5.860000
5480,4.590000
5481,4.460000
5482,4.480000
5483,4.640000
5484,4.870000
5485,4.470000
5486,4.470000
5487,4.540000
5488,4.430000
5489,4.630000
5490,4.570000
5491,4.540000
5492,4.460000
5493,4.590000
5494,4.600000
5495,4.530000
5496,5.140000
5497,4.730000
5498,7.880000
5499,4.410000
5500,4.710000
5501,4.400000
5502,4.380000
5503,4.680000
5504,4.440000
5505,4.400000
5506,4.760000
5507,4.460000
5508,4.820000
5509,4.490000
5510,4.400000
5511,4.800000
5512,4.420000
5513,4.400000
5514,4.490000
5515,4.380000
5516,4.370000
5517,5.270000
5518,4.410000
5519,4.510000
5520,5.810000
5521,5.270000
5522,4.540000
5523,4.780000
5524,4.540000
5525,4.720000
5526,4.650000
5527,4.480000
5528,4.740000
5529,4.520000
5530,4.510000
5531,4.670000
5532,4.430000
5533,4.620000
5534,4.720000
5535,4.540000
5536,4.430000
5537,4.580000
5538,4.510000
5539,4.590000
5540,4.750000
5541,5.550000
5542,4.600000
5543,4.790000
5544,3.370000
5545,5.230000
5546,4.550000
5547,4.610000
5548,4.470000
5549,5.460000
5550,4.550000
5551,4.580000
5552,4.530000
5553,4.510000
5554,4.920000
5555,4.630000
5556,4.460000
5557,4.580000
5558,4.570000
5559,4.570000
5560,4.710000
5561,4.470000
5562,4.840000
5563,4.770000
5564,5.480000
5565,4.620000
5566,4.480000
5567,5.200000
5568,4.630000
5569,4.620000
5570,4.570000
5571,4.430000
5572,5.210000
5573,4.560000
5574,4.570000
5575,4.480000
5576,4.530000
5577,4.670000
5578,5.260000
5579,4.560000
5580,4.580000
5581,4.550000
5582,5.040000
5583,4.410000
5584,4.620000
5585,4.610000
5586,4.540000
5587,4.490000
5588,4.570000
5589,4.760000
5590,4.510000
5591,4.430000
5592,4.650000
5593,4.530000
5594,4.870000
5595,4.530000
5596,4.570000
5597,4.830000
5598,4.590000
5599,4.980000
5600,4.490000
5601,4.420000
5602,4.470000
5603,4.690000
5604,4.580000
5605,4.500000
5606,4.520000
5607,4.670000
5608,6.730000
5609,4.520000
5610,4.630000
5611,4.780000
5612,4.440000
5613,4.520000
5614,4.510000
5615,4.430000
5616,4.490000
5617,4.560000
5618,5.110000
5619,4.670000
5620,4.690000
5621,4.550000
5622,4.700000
5623,4.580000
5624,4.830000
5625,4.460000
5626,4.620000
5627,4.620000
5628,4.460000
5629,4.520000
5630,4.780000
5631,4.690000
5632,4.760000
5633,4.760000
5634,4.690000
5635,4.450000
5636,4.630000
5637,4.470000
5638,4.450000
5639,4.540000
5640,4.430000
5641,4.370000
5642,4.400000
5643,4.470000
5644,4.460000
5645,4.440000
5646,4.470000
5647,4.510000
5648,4.470000
5649,4.410000
5650,4.440000
5651,4.510000
5652,4.480000
5653,4.400000
5654,4.540000
5655,4.520000
5656,4.490000
5657,4.540000
5658,4.400000
5659,4.470000
5660,4.470000
5661,4.550000
5662,4.430000
5663,4.470000
5664,4.460000
5665,4.550000
5666,4.470000
5667,4.770000
5668,4.490000
5669,4.500000
5670,4.440000
5671,4.510000
5672,4.480000
5673,4.430000
5674,6.560000
5675,4.470000
5676,4.630000
5677,4.500000
5678,4.430000
5679,4.510000
5680,4.460000
5681,4.780000
5682,4.430000
5683,4.410000
5684,4.510000
5685,5.400000
5686,4.350000
5687,4.420000
5688,4.440000
5689,4.380000
5690,5.070000
5691,4.640000
5692,4.440000
5693,4.440000
5694,4.800000
5695,4.560000
5696,4.470000
5697,4.450000
5698,4.440000
5699,4.450000
5700,4.970000
5701,5.880000
5702,4.510000
5703,5.060000
5704,4.810000
5705,5.000000
5706,4.430000
5707,4.500000
5708,5.230000
5709,4.510000
5710,4.420000
5711,4.870000
5712,4.580000
5713,4.530000
5714,4.470000
5715,4.520000
5716,4.420000
5717,4.460000
5718,4.620000
5719,4.500000
5720,4.470000
5721,4.430000
5722,4.510000
5723,4.490000
5724,4.490000
5725,4.520000
5726,4.490000
5727,4.380000
5728,3.850000
5729,5.170000
5730,4.490000
5731,4.360000
5732,4.560000
5733,4.370000
5734,4.550000
5735,4.520000
5736,4.610000
5737,4.620000
5738,4.580000
5739,4.380000
5740,4.450000
5741,4.500000
5742,4.670000
5743,4.550000
5744,4.520000
5745,4.530000
5746,4.800000
5747,4.550000
5748,4.550000
5749,4.490000
5750,4.710000
5751,5.300000
5752,4.390000
5753,4.780000
5754,4.750000
5755,5.270000
5756,4.440000
5757,4.440000
5758,4.630000
5759,4.320000
5760,4.420000
5761,5.590000
5762,4.500000
5763,4.480000
5764,4.490000
5765,5.310000
5766,4.430000
5767,4.510000
5768,4.480000
5769,4.530000
5770,4.570000
5771,4.340000
5772,4.390000
5773,4.770000
5774,5.190000
5775,4.540000
5776,4.450000
5777,4.590000
5778,4.480000
5779,4.450000
5780,4.460000
5781,4.470000
5782,4.580000
5783,4.510000
5784,4.640000
5785,4.600000
5786,4.560000
5787,4.530000
5788,4.890000
5789,4.560000
5790,4.680000
5791,4.820000
5792,5.170000
5793,4.510000
5794,4.540000
5795,5.320000
5796,4.520000
5797,4.560000
5798,4.470000
5799,4.650000
5800,4.490000
5801,4.560000
5802,4.430000
5803,4.560000
5804,5.610000
5805,4.540000
5806,4.510000
5807,4.500000
5808,4.550000
5809,5.200000
5810,3.470000
5811,4.620000
5812,5.180000
5813,4.510000
5814,4.570000
5815,4.520000
5816,4.490000
5817,4.570000
5818,4.470000
5819,4.330000
5820,4.490000
5821,4.500000
5822,4.570000
5823,4.530000
5824,4.530000
5825,4.630000
5826,4.920000
5827,2.990000
5828,5.080000
5829,4.510000
5830,4.500000
5831,4.400000
5832,4.880000
5833,4.560000
5834,4.480000
5835,4.510000
5836,4.960000
5837,4.440000
5838,4.520000
5839,4.830000
5840,4.710000
5841,4.400000
5842,4.510000
5843,4.510000
5844,4.600000
5845,4.520000
5846,4.550000
5847,4.530000
5848,4.470000
5849,4.470000
5850,4.500000
5851,4.690000
5852,4.470000
5853,4.500000
5854,4.810000
5855,4.490000
5856,4.760000
5857,4.650000
5858,4.600000
5859,4.650000
5860,4.860000
5861,4.650000
5862,4.810000
5863,4.850000
5864,4.540000
5865,4.510000
5866,4.500000
5867,4.640000
5868,5.310000
5869,4.650000
5870,4.570000
5871,4.520000
5872,5.130000
5873,4.470000
5874,4.530000
5875,4.540000
5876,4.690000
5877,4.540000
5878,4.620000
5879,4.560000
5880,4.480000
5881,4.480000
5882,4.510000
5883,4.500000
5884,4.710000
5885,4.600000
5886,4.570000
5887,4.650000
5888,5.730000
5889,4.870000
5890,4.510000
5891,4.540000
5892,4.490000
5893,4.750000
5894,4.410000
5895,4.740000
5896,4.510000
5897,5.020000
5898,4.450000
5899,4.380000
5900,4.380000
5901,4.380000
5902,4.640000
5903,4.390000
5904,4.630000
5905,4.450000
5906,4.360000
5907,4.420000
5908,4.480000
5909,4.430000
5910,4.400000
5911,4.980000
5912,4.470000
5913,4.370000
5914,4.390000
5915,4.500000
5916,4.400000
5917,4.360000
5918,4.460000
5919,4.530000
5920,5.230000
5921,4.430000
5922,4.420000
5923,4.390000
5924,4.430000
5925,4.390000
5926,4.320000
5927,4.400000
5928,4.720000
5929,4.470000
5930,4.430000
5931,4.580000
5932,4.420000
5933,4.610000
5934,4.530000
5935,4.460000
5936,4.410000
5937,4.410000
5938,4.380000
5939,4.520000
5940,4.420000
5941,4.890000
5942,4.580000
5943,3.540000
5944,4.680000
5945,4.410000
5946,4.470000
5947,4.630000
5948,4.550000
5949,4.500000
5950,4.500000
5951,3.590000
5952,4.460000
5953,4.500000
5954,4.500000
5955,4.540000
5956,4.450000
5957,4.430000
5958,4.560000
5959,4.510000
5960,4.500000
5961,4.530000
5962,4.810000
